lat,lng,desc,zip,title,timeStamp,twp,e
40.0941849,-75.2866500,RIDGE PIKE & BUTLER PIKE; PLYMOUTH; 2016-01-26 @ 04:08:00-Station:STA44;,19428,Fire: FIRE ALARM,2016-01-26 04:12:00,PLYMOUTH,1
39.9818338,-75.2654936,MEREDITH RD & CITY AVE; LOWER MERION; 2016-01-26 @ 04:06:52-Station:STA21;,19151,Fire: CARBON MONOXIDE DETECTOR,2016-01-26 04:12:01,LOWER MERION,1
40.1799754,-75.1318599,HORSHAM RD & CENTRAL AVE; HORSHAM; 2016-01-26 @ 04:17:53;,19044,Traffic: DISABLED VEHICLE -,2016-01-26 04:22:01,HORSHAM,1
40.1033767,-75.4124499,VALLEY FORGE CIR & OLD VALLEY FORGE RD;  UPPER MERION; Station 317; 2016-01-26 @ 04:24:32;,19406,EMS: HEAD INJURY,2016-01-26 04:27:01,UPPER MERION,1
40.2309343,-75.5221245,RAMP TOWNSHIP LINE RD TO RT422  & RT422 EB; LIMERICK; 2016-01-26 @ 04:33:43;,19468,Traffic: VEHICLE ACCIDENT -,2016-01-26 04:36:01,LIMERICK,1
40.2309343,-75.5221245,RAMP TOWNSHIP LINE RD TO RT422  & RT422 EB; LIMERICK; 2016-01-26 @ 04:36:26;,19468,Traffic: VEHICLE ACCIDENT -,2016-01-26 04:41:00,LIMERICK,1
40.2633144,-75.3360127,CARDINAL WAY & RED OAK WAY;  TOWAMENCIN; Station 345B; 2016-01-26 @ 04:38:08;,19440,EMS: HEMORRHAGING,2016-01-26 04:42:01,TOWAMENCIN,1
40.0698321,-75.3162951,NEW DEHAVEN ST & BLUEROUTE OVERPASS; WEST CONSHOHOCKEN; 2016-01-26 @ 04:40:39;,,Traffic: HAZARDOUS ROAD CONDITIONS -,2016-01-26 04:42:01,WEST CONSHOHOCKEN,1
40.1776075,-75.1283564,HORSHAM RD & EASTON RD; HORSHAM; 2016-01-26 @ 04:51:49;,19044,Traffic: DISABLED VEHICLE -,2016-01-26 04:56:00,HORSHAM,1
40.0945329,-75.1815049,NEWBOLD LN & WILLOW GROVE AVE;  CHELTENHAM; Station 358A; 2016-01-26 @ 05:05:16;,19038,EMS: UNRESPONSIVE SUBJECT,2016-01-26 05:07:00,CHELTENHAM,1
40.0819263,-75.3020901,9TH AVE & MAPLE ST;  CONSHOHOCKEN; Station 313A; 2016-01-26 @ 05:08:02;,19428,EMS: SYNCOPAL EPISODE,2016-01-26 05:12:00,CONSHOHOCKEN,1
40.0870977,-75.1278274,TOWNSHIP LINE RD & OLD YORK RD; ABINGTON; 2016-01-26 @ 05:23:58;,19046,Traffic: VEHICLE ACCIDENT -,2016-01-26 05:27:01,ABINGTON,1
40.0381300,-75.2586810,HAGYS FORD RD & CHERMAR LN;  LOWER MERION; Station 313; 2016-01-26 @ 05:55:35;,19072,EMS: HEMORRHAGING,2016-01-26 05:57:01,LOWER MERION,1
40.1776075,-75.1283564,HORSHAM RD & EASTON RD; HORSHAM; 2016-01-26 @ 06:07:26;,19044,Traffic: DISABLED VEHICLE -,2016-01-26 06:12:01,HORSHAM,1
40.2665657,-75.6127219,ADAMS ST & GABRIEL CT; LOWER POTTSGROVE; 2016-01-26 @ 06:13:13-Station:STA59;,19464,Fire: BUILDING FIRE,2016-01-26 06:17:00,LOWER POTTSGROVE,1
40.1904860,-75.1300413,BROADWAY AVE & WATSON AVE; HORSHAM; 2016-01-26 @ 06:27:49-Station:STA15;,19044,Fire: FIRE ALARM,2016-01-26 06:32:00,HORSHAM,1
40.2511741,-75.6439755,EVANS ST & JEFFERSON AVE;  POTTSTOWN; Station 329; 2016-01-26 @ 06:29:47;,19464,EMS: UNCONSCIOUS SUBJECT,2016-01-26 06:32:01,POTTSTOWN,1
40.0972222,-75.3761952,RAMP I76 EB TO N GULPH RD & SCHUYLKILL EXPY EB; UPPER MERION; 2016-01-26 @ 06:37:22;,,Traffic: VEHICLE ACCIDENT -,2016-01-26 06:42:01,UPPER MERION,1
40.0972222,-75.3761952,RAMP I76 EB TO N GULPH RD & SCHUYLKILL EXPY EB; UPPER MERION; 2016-01-26 @ 06:40:14;,,Traffic: VEHICLE ACCIDENT -,2016-01-26 06:42:01,UPPER MERION,1
40.2459473,-75.2506841,VILSMEIER RD & W THOMAS RD;  MONTGOMERY; Station 345; 2016-01-26 @ 06:49:54;,19446,EMS: CARDIAC EMERGENCY,2016-01-26 06:52:00,MONTGOMERY,1
40.2421914,-75.2847748,MAIN ST & WALNUT ST;  LANSDALE; Station 345; 2016-01-26 @ 06:46:17;,19446,EMS: FALL VICTIM,2016-01-26 06:52:00,LANSDALE,1
40.1175783,-75.3506890,W MAIN ST & PEARL ST; NORRISTOWN; 2016-01-26 @ 06:47:38;,19401,Traffic: VEHICLE ACCIDENT -,2016-01-26 06:52:01,NORRISTOWN,1
40.1723141,-75.4927278,RT422  & TROUTMAN RD UNDERPASS; UPPER PROVIDENCE; 2016-01-26 @ 06:56:45;,,Traffic: VEHICLE ACCIDENT -,2016-01-26 07:01:00,UPPER PROVIDENCE,1
40.1741312,-75.0984907,BYBERRY AVE & S WARMINSTER RD; UPPER MORELAND; 2016-01-26 @ 07:09:29;,19040,Traffic: VEHICLE ACCIDENT -,2016-01-26 07:12:01,UPPER MORELAND,1
40.0015240,-75.2259640,CITY AVE & CONSHOHOCKEN STATE RD; LOWER MERION; 2016-01-26 @ 07:15:35;,19004,Traffic: VEHICLE ACCIDENT -,2016-01-26 07:17:00,LOWER MERION,1
40.1210694,-75.3561999,NOBLE ST & W AIRY ST; NORRISTOWN; 2016-01-26 @ 07:12:48;,19401,Traffic: VEHICLE ACCIDENT -,2016-01-26 07:17:00,NORRISTOWN,1
40.2076225,-75.2810346,W WALNUT ST & N CENTER ST; NORTH WALES; 2016-01-26 @ 07:20:06;,19454,Traffic: ROAD OBSTRUCTION -,2016-01-26 07:22:01,NORTH WALES,1
40.1725260,-75.2846533,DEKALB PIKE & BLUE BELL SPRINGS DR; WHITPAIN; 2016-01-26 @ 07:19:52;,19422,Traffic: VEHICLE ACCIDENT -,2016-01-26 07:22:01,WHITPAIN,1
40.2290075,-75.3878525,RT422 EB & RAMP RT422 EB TO I76 EB; CHESTER COUNTY; 2016-01-26 @ 07:25:40;,,Traffic: VEHICLE ACCIDENT -,2016-01-26 07:27:01,CHESTER COUNTY,1
40.2290075,-75.3878525,RT422 EB & RAMP RT422 EB TO I76 EB; CHESTER COUNTY; 2016-01-26 @ 07:24:45;,,Traffic: VEHICLE ACCIDENT -,2016-01-26 07:27:01,CHESTER COUNTY,1
40.2514920,-75.6033497,RAMP RT422 EB TO ARMAND HAMMER BLVD & RT422 BYP EB; LOWER POTTSGROVE; 2016-01-26 @ 07:27:49;,,Traffic: HAZARDOUS ROAD CONDITIONS -,2016-01-26 07:32:00,LOWER POTTSGROVE,1
40.2076225,-75.2810346,WALNUT ST & S CENTER ST; NORTH WALES; 2016-01-26 @ 07:20:06;,19454,Traffic: ROAD OBSTRUCTION -,2016-01-26 07:32:01,NORTH WALES,1
40.2514920,-75.6033497,RT422 BYP & PORTER RD UNDERPASS; LOWER POTTSGROVE; 2016-01-26 @ 07:27:49;,,Traffic: HAZARDOUS ROAD CONDITIONS -,2016-01-26 07:37:00,LOWER POTTSGROVE,1
40.3317743,-75.6413222,READING AVE & W 2ND ST;  BERKS COUNTY; Station EMS; 2016-01-26 @ 07:47:42;,19512,EMS: FALL VICTIM,2016-01-26 07:52:00,BERKS COUNTY,1
40.2242371,-75.3196890,VALLEY FORGE RD & JACKS LN; UPPER GWYNEDD; 2016-01-26 @ 07:47:28;,19446,Traffic: HAZARDOUS ROAD CONDITIONS -,2016-01-26 07:52:01,UPPER GWYNEDD,1
40.0249667,-75.2829046,N ROBERTS RD & RR OVERPASS; LOWER MERION; 2016-01-26 @ 07:51:50;,,Traffic: VEHICLE ACCIDENT -,2016-01-26 07:56:01,LOWER MERION,1
40.1082672,-75.3062326,ALAN WOOD RD & T BLVD;  PLYMOUTH; Station 308; 2016-01-26 @ 07:51:47;,,EMS: CARDIAC EMERGENCY,2016-01-26 07:57:01,PLYMOUTH,1
40.2329310,-75.6164082,RT422 BYP & RAMP RT422 EB TO ARMAND HAMMER BLVD; LOWER POTTSGROVE; 2016-01-26 @ 07:27:49;,19464,Traffic: HAZARDOUS ROAD CONDITIONS -,2016-01-26 07:57:01,LOWER POTTSGROVE,1
40.3255359,-75.3608552,MORWOOD RD & BERGEY RD;  FRANCONIA; Station 339; 2016-01-26 @ 07:59:00;,18969,EMS: ALLERGIC REACTION,2016-01-26 08:02:00,FRANCONIA,1
40.1298907,-75.1669728,LIMEKILN PIKE & MARTIN LN;  UPPER DUBLIN; Station 383; 2016-01-26 @ 08:05:53;,19025,EMS: FALL VICTIM,2016-01-26 08:07:01,UPPER DUBLIN,1
40.1990006,-75.4686066,3RD AVE & COLLEGE AVE;  TRAPPE; Station 324; 2016-01-26 @ 08:01:50;,19426,EMS: MEDICAL ALERT ALARM,2016-01-26 08:07:01,TRAPPE,1
40.0943099,-75.2036765,PAPER MILL RD & SWADE RD; SPRINGFIELD; 2016-01-26 @ 08:02:41;,19038,Traffic: HAZARDOUS ROAD CONDITIONS -,2016-01-26 08:07:02,SPRINGFIELD,1
40.1247752,-75.2931878,GERMANTOWN PIKE & HALLOWELL RD;  PLYMOUTH; Station 308; 2016-01-26 @ 08:08:16;,19462,EMS: CARDIAC EMERGENCY,2016-01-26 08:12:00,PLYMOUTH,1
40.0249667,-75.2829046,RAMP I76 WB TO I476  & SCHUYLKILL EXPY WB; LOWER MERION; 2016-01-26 @ 08:08:43;,,Traffic: DISABLED VEHICLE -,2016-01-26 08:12:01,LOWER MERION,1
40.1659943,-75.2309106,HOUSTON RD & KNIGHT RD; LOWER GWYNEDD; 2016-01-26 @ 08:07:54;,19002,Traffic: DISABLED VEHICLE -,2016-01-26 08:12:01,LOWER GWYNEDD,1
40.1012182,-75.1167886,NOBLE RD & WASHINGTON LN; ABINGTON; 2016-01-26 @ 08:06:58;,19046,Traffic: DISABLED VEHICLE -,2016-01-26 08:12:01,ABINGTON,1
40.1487707,-75.0855154,MASONS MILL RD & HUNTINGDON RD; UPPER MORELAND; 2016-01-26 @ 08:11:16;,19006,Traffic: VEHICLE ACCIDENT -,2016-01-26 08:16:01,UPPER MORELAND,1
40.1330371,-75.4084631,SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2016-01-26 @ 08:12:39;,19403,EMS: CARDIAC EMERGENCY,2016-01-26 08:17:01,LOWER PROVIDENCE,1
40.1915457,-75.1512422,HORSHAM RD & HALLOWELL AVE; HORSHAM; 2016-01-26 @ 08:13:07;,19044,Traffic: DISABLED VEHICLE -,2016-01-26 08:17:01,HORSHAM,1
40.0549987,-75.1026875,TOOKANY CREEK PKWY & ASHMEAD RD; CHELTENHAM; 2016-01-26 @ 08:13:05;,19012,Traffic: VEHICLE ACCIDENT -,2016-01-26 08:17:01,CHELTENHAM,1
40.1207132,-75.3555894,RAPP ALY & W AIRY ST; NORRISTOWN; 2016-01-26 @ 08:13:35;,19401,Traffic: DISABLED VEHICLE -,2016-01-26 08:17:02,NORRISTOWN,1
40.0972222,-75.3761952,SCHUYLKILL EXPY & RR OVERPASS; UPPER MERION; 2016-01-26 @ 08:19:37;,,Traffic: DISABLED VEHICLE -,2016-01-26 08:22:00,UPPER MERION,1
40.0972222,-75.3761952,SCHUYLKILL EXPY & RR OVERPASS; UPPER MERION; 2016-01-26 @ 08:19:42;,,Traffic: DISABLED VEHICLE -,2016-01-26 08:22:00,UPPER MERION,1
40.0680931,-75.1240350,ASHBOURNE RD & UNION AVE; CHELTENHAM; 2016-01-26 @ 08:19:59;,19027,Traffic: HAZARDOUS ROAD CONDITIONS -,2016-01-26 08:22:01,CHELTENHAM,1
40.1509381,-75.1422994,DALE RD & TWINING RD; UPPER DUBLIN; 2016-01-26 @ 08:25:40;,19090,Traffic: VEHICLE ACCIDENT -,2016-01-26 08:27:01,UPPER DUBLIN,1
40.0972222,-75.3761952,RAMP I76 WB TO RT202  & SCHUYLKILL EXPY WB; UPPER MERION; 2016-01-26 @ 08:23:56;,,Traffic: VEHICLE ACCIDENT -,2016-01-26 08:27:01,UPPER MERION,1
40.0972222,-75.3761952,RAMP I76 WB TO RT202  & SCHUYLKILL EXPY WB; UPPER MERION; 2016-01-26 @ 08:22:47;,,Traffic: VEHICLE ACCIDENT -,2016-01-26 08:27:02,UPPER MERION,1
40.1888962,-75.1468437,HORSHAM RD & NORRISTOWN RD; HORSHAM; 2016-01-26 @ 08:22:43;,19044,Traffic: DISABLED VEHICLE -,2016-01-26 08:31:00,HORSHAM,1
40.1246946,-75.3645164,MAIN ST & S MONTGOMERY AVE;  WEST NORRITON; Station 308B; 2016-01-26 @ 08:30:32;,19403,EMS: HEAD INJURY,2016-01-26 08:32:00,WEST NORRITON,1
40.0759724,-75.3053629,3RD AVE & FORREST ST;  CONSHOHOCKEN; Station 313A; 2016-01-26 @ 08:29:49;,19428,EMS: ALTERED MENTAL STATUS,2016-01-26 08:32:00,CONSHOHOCKEN,1
40.2603392,-75.3206715,PARADE FIELD WAY & MIDDLE LN;  TOWAMENCIN; Station 345B; 2016-01-26 @ 08:28:16;,19446,EMS: RESPIRATORY EMERGENCY,2016-01-26 08:32:00,TOWAMENCIN,1
40.2290075,-75.3878525,NO LOCATION - NEIGHBORING COUNTY;  CHESTER COUNTY; Station EMS; 2016-01-26 @ 08:26:47;,,EMS: FALL VICTIM,2016-01-26 08:32:00,CHESTER COUNTY,1
40.1617404,-75.1238208,EASTON RD & MARYLAND RD; UPPER MORELAND; 2016-01-26 @ 08:30:29;,19090,Traffic: ROAD OBSTRUCTION -,2016-01-26 08:32:01,UPPER MORELAND,1
40.0850736,-75.3886248,GULPH RD & W DEKALB PIKE; UPPER MERION; 2016-01-26 @ 08:35:06;,19406,Traffic: VEHICLE ACCIDENT -,2016-01-26 08:37:01,UPPER MERION,1
40.1234655,-75.0432767,PHILMONT AVE & TOMLINSON RD; LOWER MORELAND; 2016-01-26 @ 08:34:23;,19006,Traffic: DISABLED VEHICLE -,2016-01-26 08:37:01,LOWER MORELAND,1
40.2394356,-75.2362381,BETHLEHEM PIKE & RT202 PKWY CONNECTOR RAMP; MONTGOMERY; 2016-01-26 @ 08:32:51;,,Traffic: VEHICLE ACCIDENT -,2016-01-26 08:37:01,MONTGOMERY,1
40.2302292,-75.5573551,AIRPORT RD & WINDSOR RD; LIMERICK; 2016-01-26 @ 08:32:10;,19464,Traffic: DISABLED VEHICLE -,2016-01-26 08:37:02,LIMERICK,1
40.1600044,-77.6868130, ; BERKS COUNTY; 2016-01-26 @ 08:40:50;,,Traffic: DISABLED VEHICLE -,2016-01-26 08:42:01,BERKS COUNTY,1
40.2544257,-75.5790074,SNELL RD & N SANATOGA RD; LOWER POTTSGROVE; 2016-01-26 @ 08:40:06;,19464,Traffic: DISABLED VEHICLE -,2016-01-26 08:42:01,LOWER POTTSGROVE,1
40.3145367,-75.3528779, ; FRANCONIA; 2016-01-26 @ 08:40:50;,,Traffic: VEHICLE ACCIDENT -,2016-01-26 08:46:01,FRANCONIA,1
40.2948168,-75.5379720,BIG RD & COLONIAL RD;  UPPER FREDERICK; Station 331; 2016-01-26 @ 08:44:15;,18074,EMS: RESPIRATORY EMERGENCY,2016-01-26 08:47:00,UPPER FREDERICK,1
40.1963210,-75.1379734,EASTON RD & W MORELAND AVE; HORSHAM; 2016-01-26 @ 08:40:50;,19040,Traffic: VEHICLE ACCIDENT -,2016-01-26 08:47:00,HORSHAM,1
40.1507107,-75.0552739,TOMLINSON RD & RR CROSSING; LOWER MORELAND; 2016-01-26 @ 08:34:23;,,Traffic: DISABLED VEHICLE -,2016-01-26 08:47:00,LOWER MORELAND,1
40.1097109,-75.2850636,PENNSYLVANIA TPKE & W GERMANTOWN PIKE OVERPASS;  PLYMOUTH; Station 308; 2016-01-26 @ 08:50:17;,19462,EMS: FALL VICTIM,2016-01-26 08:52:00,PLYMOUTH,1
40.1857365,-75.1417291,HORSHAM RD & MAPLE AVE; HORSHAM; 2016-01-26 @ 08:50:53;,19044,Traffic: DISABLED VEHICLE -,2016-01-26 08:52:00,HORSHAM,1
40.2254007,-75.2566905,BELL RUN BLVD & WELSH RD; MONTGOMERY; 2016-01-26 @ 08:49:10;,19454,Traffic: DISABLED VEHICLE -,2016-01-26 08:52:00,MONTGOMERY,1
40.2373851,-75.4775041,N TOWNSHIP LINE RD & BRIDGE ST; PERKIOMEN; 2016-01-26 @ 08:47:32;,19473,Traffic: VEHICLE ACCIDENT -,2016-01-26 08:52:01,PERKIOMEN,1
40.1173309,-75.1010815,AMITY RD & RYDAL RD;  ABINGTON; Station 381; 2016-01-26 @ 08:54:31;,19046,EMS: SYNCOPAL EPISODE,2016-01-26 08:57:00,ABINGTON,1
40.1330287,-75.3508942,CIRCLE DR & SERVICE ST;  NORRISTOWN; Station 308A; 2016-01-26 @ 08:51:25;,19403,EMS: SUBJECT IN PAIN,2016-01-26 08:57:00,NORRISTOWN,1
40.1926210,-75.2945410,MORRIS RD & NORTH WALES RD; WORCESTER; 2016-01-26 @ 08:54:47;,19446,Traffic: DISABLED VEHICLE -,2016-01-26 08:57:01,WORCESTER,1
40.2042590,-75.5401335,LEWIS RD & PINE TREE DR; LIMERICK; 2016-01-26 @ 08:57:22;,19468,Traffic: VEHICLE ACCIDENT -,2016-01-26 09:01:01,LIMERICK,1
40.2290075,-75.3878525,S MAIN ST & DAWSON ST; HATFIELD BORO; 2016-01-26 @ 08:57:38;,,Traffic: VEHICLE ACCIDENT -,2016-01-26 09:02:01,HATFIELD BORO,1
40.2042590,-75.5401335,LEWIS RD & PINE TREE DR; LIMERICK; 2016-01-26 @ 09:01:37-Station:STA51;,19468,Fire: VEHICLE ACCIDENT,2016-01-26 09:06:00,LIMERICK,1
40.2042590,-75.5401335,LEWIS RD & PINE TREE DR;  LIMERICK; Station 325; 2016-01-26 @ 09:01:41;,19468,EMS: VEHICLE ACCIDENT,2016-01-26 09:06:00,LIMERICK,1
40.0830461,-75.0882735,SHADY LN & N SYLVANIA AVE; ROCKLEDGE; 2016-01-26 @ 09:04:39;,19046,Traffic: DISABLED VEHICLE -,2016-01-26 09:06:01,ROCKLEDGE,1
40.1219742,-75.3338148,POPLAR ST & GREEN ST; NORRISTOWN; 2016-01-26 @ 09:01:04;,19401,Traffic: DISABLED VEHICLE -,2016-01-26 09:06:01,NORRISTOWN,1
40.1043527,-75.3452288,MILL ST;  BRIDGEPORT; Station 317; 2016-01-26 @ 09:05:20;,19405,EMS: UNKNOWN MEDICAL EMERGENCY,2016-01-26 09:07:00,BRIDGEPORT,1
40.2121679,-75.1859089,HORSHAM RD & LIMEKILN PIKE; HORSHAM; 2016-01-26 @ 09:05:15;,19002,Traffic: DISABLED VEHICLE -,2016-01-26 09:07:01,HORSHAM,1
40.2430393,-75.2752267,E 6TH ST; LANSDALE; 2016-01-26 @ 09:09:03-Station:STA14;,19446,Fire: GAS-ODOR/LEAK,2016-01-26 09:12:00,LANSDALE,1
40.1114350,-75.0759539,MEADOWBROOK DR & HUNTINGDON PIKE;  ABINGTON; Station 382; 2016-01-26 @ 09:10:29;,19006,EMS: FALL VICTIM,2016-01-26 09:12:00,ABINGTON,1
40.1341512,-75.1200890,PROSPECT AVE & RUBICAM AVE;  ABINGTON; Station 381; 2016-01-26 @ 09:08:02;,19090,EMS: ALTERED MENTAL STATUS,2016-01-26 09:12:01,ABINGTON,1
40.0765988,-75.1025965,HOLME AVE & CHANCELLOR AVE;  ABINGTON; Station 382; 2016-01-26 @ 09:06:30;,19027,EMS: FALL VICTIM,2016-01-26 09:12:01,ABINGTON,1
40.2410527,-75.2688808,LANSDALE AVE & E 7TH ST;  LANSDALE; Station 345; 2016-01-26 @ 09:15:31;,19446,EMS: UNKNOWN MEDICAL EMERGENCY,2016-01-26 09:17:01,LANSDALE,1
40.2410527,-75.2688808,LANSDALE AVE & E 7TH ST;  LANSDALE; Station 345; 2016-01-26 @ 09:13:22;,19446,EMS: RESPIRATORY EMERGENCY,2016-01-26 09:17:01,LANSDALE,1
40.1192546,-75.2362381,RT309 EXPY SB & TURNPIKE OVERPASS; WHITEMARSH; 2016-01-26 @ 09:21:53;,,Traffic: DISABLED VEHICLE -,2016-01-26 09:26:02,WHITEMARSH,1
40.2558920,-75.6298830,WARREN ST & VIRGINIA AVE;  POTTSTOWN; Station 329; 2016-01-26 @ 09:24:26;,19464,EMS: RESPIRATORY EMERGENCY,2016-01-26 09:27:00,POTTSTOWN,1
40.2586444,-75.2651996,COWPATH RD & N BROAD ST; HATFIELD TOWNSHIP; 2016-01-26 @ 09:23:11;,19446,Traffic: VEHICLE ACCIDENT -,2016-01-26 09:27:01,HATFIELD TOWNSHIP,1
40.1256093,-75.1654547,JENKINTOWN RD & S LIMEKILN PIKE; UPPER DUBLIN; 2016-01-26 @ 09:22:59;,19038,Traffic: VEHICLE ACCIDENT -,2016-01-26 09:27:01,UPPER DUBLIN,1
40.2644844,-75.6492695,RT100 SB & N STATE ST; UPPER POTTSGROVE; 2016-01-26 @ 09:23:13;,19464,Traffic: DISABLED VEHICLE -,2016-01-26 09:27:01,UPPER POTTSGROVE,1
40.1192546,-75.2362381,RT309 EXPY SB & TURNPIKE OVERPASS; WHITEMARSH; 2016-01-26 @ 09:29:01;,,Traffic: DISABLED VEHICLE -,2016-01-26 09:31:01,WHITEMARSH,1
40.1004231,-75.2070644,RT309 EXPY SB;  SPRINGFIELD; Station 311; 2016-01-26 @ 09:30:35;,,EMS: VEHICLE ACCIDENT,2016-01-26 09:32:01,SPRINGFIELD,1
40.1016118,-75.1940266,RT309 EXPY SB & RAMP RT309 SB TO PAPER MILL RD; SPRINGFIELD; 2016-01-26 @ 09:30:40;,,Traffic: VEHICLE ACCIDENT -,2016-01-26 09:32:02,SPRINGFIELD,1
40.2170557,-75.1940879,CEDAR HILL RD & HORSHAM RD; HORSHAM; 2016-01-26 @ 09:28:28;,19002,Traffic: DISABLED VEHICLE -,2016-01-26 09:32:02,HORSHAM,1
40.1532684,-75.1895576,RT309 EXPY & HIGHLAND AVE UNDERPASS; UPPER DUBLIN; 2016-01-26 @ 09:29:01;,,Traffic: DISABLED VEHICLE -,2016-01-26 09:32:02,UPPER DUBLIN,1
40.2403952,-75.4563306,GRAVEL PIKE & PLANK RD; PERKIOMEN; 2016-01-26 @ 09:28:28;,19473,Traffic: DISABLED VEHICLE -,2016-01-26 09:32:02,PERKIOMEN,1
40.1532684,-75.1895576,RT309 EXPY & HIGHLAND AVE UNDERPASS; UPPER DUBLIN; 2016-01-26 @ 09:21:53;,,Traffic: DISABLED VEHICLE -,2016-01-26 09:32:02,UPPER DUBLIN,1
40.1016118,-75.1940266,RT309 EXPY SB & RAMP RT309 SB TO PAPER MILL RD; SPRINGFIELD; 2016-01-26 @ 09:31:43;,,Traffic: VEHICLE ACCIDENT -,2016-01-26 09:36:01,SPRINGFIELD,1
40.2456734,-75.2796667,BROAD ST & E 6TH ST;  LANSDALE; Station 345; 2016-01-26 @ 09:34:15;,19446,EMS: UNCONSCIOUS SUBJECT,2016-01-26 09:37:01,LANSDALE,1
40.0753922,-75.3819269,KING OF PRUSSIA RD & SYCAMORE WAY; UPPER MERION; 2016-01-26 @ 09:34:19;,19087,Traffic: VEHICLE ACCIDENT -,2016-01-26 09:37:02,UPPER MERION,1
40.0837614,-75.1422046,WASHINGTON LN & W CHURCH RD;  CHELTENHAM; Station 358A; 2016-01-26 @ 09:40:52;,19095,EMS: CARDIAC EMERGENCY,2016-01-26 09:42:00,CHELTENHAM,1
40.1295515,-75.3785172,MIDDLETON PL & DEAD END;  WEST NORRITON; Station 308B; 2016-01-26 @ 09:38:57;,,EMS: ABDOMINAL PAINS,2016-01-26 09:42:01,WEST NORRITON,1
40.1568468,-75.1019942,YORK RD & RR CROSSING; UPPER MORELAND; 2016-01-26 @ 09:43:12;,,Traffic: VEHICLE ACCIDENT -,2016-01-26 09:46:12,UPPER MORELAND,1
40.1785498,-75.2663056,CATHCART RD & TOWNSHIP LINE RD; LOWER GWYNEDD; 2016-01-26 @ 09:49:17-Station:STA62;,19422,Fire: FIRE ALARM,2016-01-26 09:52:01,LOWER GWYNEDD,1
40.1022274,-75.3915443,VALLEY FORGE RD & GENERAL STEUBEN RD;  UPPER MERION; Station 317; 2016-01-26 @ 09:52:43;,19406,EMS: RESPIRATORY EMERGENCY,2016-01-26 09:57:00,UPPER MERION,1
40.1533049,-75.2014598,LOCH ALSH AVE & SPARK DR; UPPER DUBLIN; 2016-01-26 @ 10:05:30;,19034,Traffic: VEHICLE ACCIDENT -,2016-01-26 10:07:01,UPPER DUBLIN,1
40.0821401,-75.1437856,WASHINGTON LN & GREEN LN; CHELTENHAM; 2016-01-26 @ 10:03:59;,19095,Traffic: DISABLED VEHICLE -,2016-01-26 10:07:01,CHELTENHAM,1
40.0695850,-75.0976334,TOWNSHIP LINE RD & ZANE AVE; ABINGTON; 2016-01-26 @ 10:03:04;,19046,Traffic: VEHICLE ACCIDENT -,2016-01-26 10:07:02,ABINGTON,1
40.1118752,-75.2850076,PLYMOUTH RD & W GERMANTOWN PIKE; PLYMOUTH; 2016-01-26 @ 10:01:46;,19462,Traffic: VEHICLE ACCIDENT -,2016-01-26 10:07:02,PLYMOUTH,1
40.2232060,-75.2680050,NORTH WALES RD & HANCOCK RD; UPPER GWYNEDD; 2016-01-26 @ 10:10:03;,19454,Traffic: VEHICLE ACCIDENT -,2016-01-26 10:12:01,UPPER GWYNEDD,1
40.0086800,-75.2107603,PRESIDENTIAL BLVD & E CITY AVE;  LOWER MERION; Station 313; 2016-01-26 @ 10:14:13;,19004,EMS: SEIZURES,2016-01-26 10:17:01,LOWER MERION,1
40.0810820,-75.1900690,WILLOW GROVE AVE & FLOURTOWN AVE; SPRINGFIELD; 2016-01-26 @ 10:14:02;,19038,Traffic: DISABLED VEHICLE -,2016-01-26 10:17:01,SPRINGFIELD,1
40.0388690,-75.2574850,OAKWOOD DR & OAKWOOD TER;  LOWER MERION; Station 313; 2016-01-26 @ 10:17:44;,19072,EMS: FALL VICTIM,2016-01-26 10:22:00,LOWER MERION,1
40.1499398,-75.3396256,GERMANTOWN PIKE & RICHFIELD RD;  EAST NORRITON; Station 308B; 2016-01-26 @ 10:21:03;,19403,EMS: CARDIAC EMERGENCY,2016-01-26 10:26:00,EAST NORRITON,1
40.0038014,-75.2579681,GROVE PL & WOODSIDE AVE;  NARBERTH; Station 313; 2016-01-26 @ 10:25:19;,19072,EMS: UNKNOWN MEDICAL EMERGENCY,2016-01-26 10:27:00,NARBERTH,1
40.2038928,-75.2855594,SHEARER ST & GAGE LN;  UPPER GWYNEDD; Station 345B; 2016-01-26 @ 10:23:25;,19454,EMS: FALL VICTIM,2016-01-26 10:27:00,UPPER GWYNEDD,1
40.0581757,-75.3010811,SPRING MILL RD & CONSHOHOCKEN STATE RD; LOWER MERION; 2016-01-26 @ 10:25:44;,19085,Traffic: VEHICLE ACCIDENT -,2016-01-26 10:27:02,LOWER MERION,1
40.1124576,-75.1042226,WOODLAND RD & LEWIS RD;  ABINGTON; Station 381; 2016-01-26 @ 10:26:14;,19046,EMS: BACK PAINS/INJURY,2016-01-26 10:31:01,ABINGTON,1
40.1257180,-75.0890627,WASHINGTON LN & HOLCOMB RD; LOWER MORELAND; 2016-01-26 @ 10:30:05-Station:STA8;,19006,Fire: GAS-ODOR/LEAK,2016-01-26 10:32:08,LOWER MORELAND,1
